gene_id	symbol	difference_icle	pvalue_icle	fdr_icle	warnings	errors
5905	RANGAP1	0.0270608943972326	0.71836813566935	0.96161620673371		
5906	RAP1A	-0.0120550278070868	0.913552229544767	0.990767226941351		
5908	RAP1B	-0.00884472493031655	0.912771410578153	0.990662014671465		
5909	RAP1GAP	0.0677172840020408	0.567772208909537	0.930229780194138		
5910	RAP1GDS1	-0.245769304617559	0.0865105340989927	0.700135192428316		
5911	RAP2A	-0.0464536025068076	0.545249209760738	0.928374551013441		
5912	RAP2B	-0.0278062413159256	0.759792551480423	0.967558077574706		
5913	RAPSN	-0.047153747796783	0.675828122836114	0.949775863146771		
5914	RARA	0.0794003512527262	0.319744086776414	0.866219798548808		
5915	RARB	-0.0251503749722688	0.779237027477881	0.97246723113596		
5916	RARG	-0.094668651573729	0.46276015005761	0.913612695843074		
5917	RARS	0.142652211246846	0.189620362943806	0.792652771475794		
5918	RARRES1	0.0236364509710796	0.727517336022042	0.963109658772368		
5919	RARRES2	-0.236359664245277	0.103821934708883	0.721124516306148		
5920	RARRES3	-0.168308385174284	0.0672292570609136	0.673439203031342		
5921	RASA1	0.0577515770711096	0.310366203309777	0.861770815222058		
5922	RASA2	0.116356044324492	0.278174998077029	0.847844611401596		
5923	RASGRF1	0.0116127385099781	0.874688707691885	0.984761329449858		
5924	RASGRF2	-0.0954408811193298	0.2212127539187	0.820518039951984		
5925	RB1	0.0177339104605118	0.657152528681622	0.944300155873608		
5926	ARID4A	-0.0526581947297095	0.57567910989052	0.930405059422556		
5927	KDM5A	0.103475501186844	0.175927506172818	0.789574903999118		
5928	RBBP4	0.0102596802516081	0.941683226902763	0.994870526595071		
5930	RBBP6	0.0680602897124158	0.0790729702095607	0.691115317685472	Model failed to converge with max|grad| = 1.64814 (tol = 0.002, component 1)	
5931	RBBP7	0.0790673119476967	0.651431096523651	0.944300155873608		
5932	RBBP8	-0.170699126561546	0.01588366434589	0.547930622517469		
5933	RBL1	-0.0541310848519637	0.484833356558278	0.918557745587947		
5934	RBL2	-0.015637572386058	0.816818937394989	0.979643476111129		
5935	RBM3	0.0224523510760579	0.67183612726893	0.949355734759118		
5937	RBMS1	0.159669460139067	0.0517308272281563	0.655690822186901		
5947	RBP1	-0.0924690529717919	0.411593059746537	0.898818427017364		
5948	RBP2	-0.149196695709211	0.0273186423956584	0.589128856667438		
5949	RBP3	-0.000826989076635552	0.994256417052356	0.999840118555752		
5950	RBP4	0.057095856207327	0.391718146373986	0.892461804893895		
5954	RCN1	0.0326573914247498	0.773500383930556	0.971078211480191		
5955	RCN2	-0.0343912036136722	0.620415088999194	0.938820755913147		
5956	OPN1LW	-0.0869795291736346	0.234870122691207	0.828774754118704		
5957	RCVRN	-0.0823560943857767	0.357363515138288	0.881094053605789		
5959	RDH5	0.0518802626037797	0.388638283838585	0.891087368361022		
5961	PRPH2	0.0439010646251797	0.640326845009936	0.942070957550575		
5962	RDX	-0.0288416154130429	0.631828788052827	0.940780661659791		
5966	REL	0.0239385412581481	0.610342997356298	0.935917943039276		
5967	REG1A	-0.00539354690019254	0.943797877314429	0.995493512515811		
5968	REG1B	0.0339370354491453	0.576910995925451	0.930405059422556		
5970	RELA	0.0226894269557837	0.659012894487032	0.944300155873608		
5971	RELB	0.0426117711308489	0.575735678327704	0.930405059422556		
5972	REN	-0.0107150002157599	0.795690418436527	0.9760302963751		
5973	RENBP	-0.0273781316629452	0.837728282015318	0.981362988133405		
5976	UPF1	-0.0358426429641409	0.483822849028392	0.918557745587947		
5977	DPF2	-0.0242941455673313	0.772329515811213	0.970836875717688		
5978	REST	-0.121147352073848	0.478905422817101	0.918069681813132		
5979	RET	0.017614043029061	0.747574129968374	0.966539933561276		
5980	REV3L	-0.0770612657877355	0.571389771170044	0.930359157327798		
5981	RFC1	-0.117543203598842	0.258615365782722	0.840992158818191		
5984	RFC4	-0.324323481242311	0.129261784290179	0.756235300443013		
5985	RFC5	-0.137092748211545	0.279508403327521	0.848340304474255		
5986	RFNG	0.00554583298567537	0.92696121397354	0.992496439067345		
5987	TRIM27	0.129818430504644	0.0693451939265585	0.674352894977609		
5988	RFPL1	-0.0182625510548759	0.762903431061418	0.968750418256931		
5989	RFX1	0.0419044843673772	0.706746466639751	0.957620554037795		
5990	RFX2	-0.0593820610768694	0.315228260662032	0.864837451955993		
5991	RFX3	-0.00783869210717	0.854053478291831	0.98369816278351		
5992	RFX4	0.0207640051070807	0.733480846516243	0.963109658772368		
5993	RFX5	0.045766112568756	0.342528694252885	0.877924060492495		
5994	RFXAP	0.022562318277875	0.735742387820631	0.96396435813838		
5995	RGR	0.0229901236008963	0.820657414942459	0.979643476111129		
5996	RGS1	-0.0253318271131374	0.510358012819157	0.924131633344285		
5997	RGS2	0.120500698694709	0.114970304340762	0.740186354596819		
5998	RGS3	-0.112764409665718	0.434206883281571	0.905290236423679		
5999	RGS4	0.0480904202428176	0.35721605307336	0.881094053605789		
6000	RGS7	0.0112451762323056	0.704252232911518	0.957543925608316		
6001	RGS10	-0.0556605174130462	0.122052622928486	0.748232781842247		
6002	RGS12	-0.0627300015756164	0.338227895608513	0.874707785028289		
6003	RGS13	0.030054584165385	0.873010435281734	0.984675383063111		
6004	RGS16	0.130215213857967	0.0791531533028494	0.691115317685472		
6005	RHAG	-0.0410956916045343	0.492686299965351	0.920417812452199		
6006	RHCE	0.0431585021945826	0.67908697587517	0.949775863146771		
6007	RHD	0.12925764976344	0.34335670890385	0.877971467668974		
6009	RHEB	0.184562738406256	0.0605897819461757	0.669468847478508		
6010	RHO	-0.073535547310726	0.15771561422747	0.78152454669694		
6011	GRK1	0.0182857690765828	0.90425325214798	0.989505668299724		
6013	RLN1	0.0271183329892962	0.541454498497534	0.928374551013441		
6014	RIT2	0.093038735131214	0.281789125818628	0.849833657645353		
6015	RING1	-0.0497046557708931	0.671894942588563	0.949355734759118		
6016	RIT1	0.0773327331483282	0.274963989719466	0.84767494919009		
6017	RLBP1	-0.0270569769509553	0.734840007935863	0.963764287874749		
6018	RLF	0.00353072815198446	0.968185990852639	0.99723312459701		
6019	RLN2	-0.0375817744869753	0.684631294774338	0.952736168529518		
6036	RNASE2	-0.0949084608468372	0.476991532073964	0.918069681813132		
6038	RNASE4	0.018785156567294	0.712232305752407	0.960027622962386		
6039	RNASE6	-0.0159955858041769	0.812325159265707	0.979583061183683		
6041	RNASEL	-0.0433034257807039	0.491983711411541	0.920417812452199		
6045	RNF2	-0.018306623130055	0.628920141653963	0.939696900539112		
6046	BRD2	-0.205213327853587	0.115852829336917	0.741339474343491		
6047	RNF4	-0.0723714953846583	0.150534052280905	0.776973439430931		
6048	RNF5	-0.0870458334509094	0.22714144084846	0.825242033886519		
6049	RNF6	-0.00320603269229309	0.940122787707723	0.994406645221382		
6050	RNH1	0.0202310199477722	0.837555706480146	0.981362988133405		
6051	RNPEP	-0.0516395712352549	0.709685193580017	0.958875701837612		
6059	ABCE1	-0.0312642346690911	0.760397694476417	0.96786051015293		
6091	ROBO1	0.163370071897494	0.194314433008167	0.797875331072158		
6093	ROCK1	-0.0265315582467032	0.554143750593848	0.929561934857979		
6094	ROM1	-0.0786615496796297	0.43128674567433	0.904206388370626		
6095	RORA	-0.0446295686532721	0.618727157682418	0.938210660487466		
6096	RORB	0.170119054494595	0.11927988175287	0.746069069307763		
6097	RORC	-0.0260087840278198	0.613639398844884	0.937257190479587		
6098	ROS1	-0.0750218591535478	0.405540143059649	0.896399505892651		
6100	RP9	0.0976459534637054	0.270074897135835	0.845526349134193		
6101	RP1	-0.110869994500434	0.201431332205987	0.804954775859125		
6102	RP2	0.00698028403418698	0.843029529975112	0.981362988133405		
6103	RPGR	-0.125446825763603	0.223746166911387	0.823368895595368		
6117	RPA1	0.00165309876707239	0.992443296651109	0.999840118555752		
6118	RPA2	0.22103563717078	0.494025900263507	0.920745183972334		
6119	RPA3	-0.204831430131863	0.167703300651637	0.787333599308677		
6120	RPE	0.0632046433444575	0.365474122571749	0.88456027365788		
6121	RPE65	-0.211696109814526	0.106646251813799	0.727942210017267		
6122	RPL3	0.218187069990843	0.280547786396267	0.848870813472306		
6123	RPL3L	0.0365693128930833	0.554962000774127	0.929561934857979		
6124	RPL4	0.219216405970657	0.348612229863272	0.87837344471174		
6125	RPL5	0.435181123324716	0.0497970482991251	0.654920108434029		
6128	RPL6	-0.119500063445129	0.523076284928855	0.927989401034216		
6129	RPL7	0.180731222218598	0.42956777860476	0.904206388370626		
6130	RPL7A	-0.0418635626068227	0.856489226435359	0.983861613131326		
6132	RPL8	0.0140959081757724	0.885226562586641	0.985892100744981		
6133	RPL9	0.100214383517715	0.696637712907726	0.957521804411859		
6134	RPL10	0.275869057374079	0.0496235718844596	0.654920108434029		
6135	RPL11	0.140839860717298	0.516224680287412	0.925397291059217		
6136	RPL12	0.150470956739775	0.447019919853152	0.909713209557633		
6137	RPL13	0.262747282602541	0.237268059682642	0.830464196918736		
6138	RPL15	0.175228429374308	0.0363449922279288	0.621272405059777		
6139	RPL17	0.063996337459439	0.602312139884912	0.934772922020557		
6141	RPL18	0.412374752262652	0.0154514900940188	0.54347404123724		
6142	RPL18A	0.483883307485133	0.0298518946012201	0.595858828578084		
6143	RPL19	0.235951645283667	0.258177456165967	0.840992158818191		
6144	RPL21	0.258546447848954	0.352241698177243	0.879420982310309		
6146	RPL22	0.11987583885025	0.379716168676845	0.887249232964772		
6150	MRPL23	0.0934813136767053	0.449086212592649	0.910931926107327		
6152	RPL24	-0.227639365162035	0.258295545302093	0.840992158818191		
6154	RPL26	-0.0698918433313121	0.680368142131026	0.950616296611971		
6155	RPL27	0.360752487629712	0.0664436760614083	0.673439203031342		
6156	RPL30	0.0547049848327925	0.646810178813383	0.943777757131878		
6157	RPL27A	0.228738851877824	0.141792503689779	0.7683663394418		
6158	RPL28	-0.0172695112823176	0.841987687953493	0.981362988133405		
6159	RPL29	-0.021802296620179	0.742656401233067	0.965342985152687		
6160	RPL31	0.220082776008493	0.229602801599345	0.825458067511461		
6161	RPL32	0.128292998245802	0.645871066490194	0.943777757131878		
6164	RPL34	0.329960192890805	0.182044182240501	0.790075256998843		
6165	RPL35A	-0.198393932851348	0.233166529713607	0.828495829397448		
6166	RPL36AL	-0.00915531696019861	0.926860011273496	0.992496439067345		
6167	RPL37	0.361794118024007	0.0583558702597622	0.660821177705791		
6168	RPL37A	0.1091654890432	0.712775550584388	0.960144843174032		
6169	RPL38	0.121288256130135	0.484608985893535	0.918557745587947		
6170	RPL39	0.184277772846874	0.164860669731262	0.786363102005116		
6173	RPL36A	0.0612111430020371	0.372537817838188	0.884998641754011		
6175	RPLP0	0.0306791390481123	0.86554865085428	0.983861613131326		
6176	RPLP1	-0.0809151004831253	0.433745835446841	0.904968294069684	Model failed to converge with max|grad| = 3.03089 (tol = 0.002, component 1)	
6181	RPLP2	0.343781492234436	0.0765696747243952	0.685636053915101		
6182	MRPL12	0.105018803611608	0.217663519146647	0.816156250310639		
6183	MRPS12	0.0385038381909678	0.606599369733287	0.93498060214591		
6184	RPN1	0.0391660260413596	0.361171687072084	0.881735460516862		
6185	RPN2	-0.184692359969154	0.304681059159274	0.858298686006136		
6187	RPS2	-0.06855321294424	0.606619688554331	0.93498060214591		
6188	RPS3	0.0562496959963132	0.70694572456703	0.957620554037795		
6189	RPS3A	0.247422605275064	0.225867653800324	0.824517973619638		
6191	RPS4X	0.0883790856822363	0.401484389751031	0.895169289588016		
6192	RPS4Y1	0.148161428413711	0.0409659177545283	0.632551835122844		
6194	RPS6	0.230899714559676	0.269862434043213	0.845526349134193		
6195	RPS6KA1	0.0148664560042486	0.680861440580045	0.950657615149445		
6196	RPS6KA2	-0.0560621461013633	0.592912016318018	0.93306857459428		
6197	RPS6KA3	0.095750081168544	0.00615196425258245	0.461253442358454		
6198	RPS6KB1	0.176986064012167	0.0495806491608121	0.654920108434029		
6199	RPS6KB2	-0.115583982563229	0.0334520521095037	0.61411154795697		
6201	RPS7	0.120033575230165	0.664215160610508	0.946601736360986		
6203	RPS9	0.0538081508137803	0.842702105168129	0.981362988133405		
6204	RPS10	0.053461384996913	0.46914211937187	0.915927553269104		
6205	RPS11	0.0526864181612215	0.841850293245332	0.981362988133405		
6206	RPS12	0.266060937854898	0.0888522528787497	0.705929711382946		
6207	RPS13	0.0698861931669372	0.79103501328331	0.974487391959786		
6208	RPS14	0.0518674386131124	0.827899904421245	0.980272646774972		
6209	RPS15	0.591529024819456	0.0195555999746998	0.561508747811557		
6210	RPS15A	-0.21308558585412	0.30631180414312	0.860044760737252		
6217	RPS16	-0.0159073661102062	0.931890243398016	0.993411686281113		
6218	RPS17	-0.189808951005351	0.45366864826843	0.913420383324079		
6222	RPS18	0.40978685709787	0.036031083911701	0.621272405059777		
6224	RPS20	0.0496311877924324	0.847608333902015	0.982824457780222	Model failed to converge: degenerate  Hessian with 1 negative eigenvalues	
6227	RPS21	-0.209544824878365	0.265517283568998	0.844029527223372		
6228	RPS23	0.158136651472331	0.122015789823341	0.748232781842247		
6229	RPS24	-0.190796133467679	0.309795984831592	0.861183997285282		
6230	RPS25	-0.240406653373789	0.272394810302495	0.847565601131336		
6231	RPS26	0.121419294983391	0.639669064652522	0.94198435238582		
6232	RPS27	-0.0176911607887622	0.921969498912299	0.99165556496384		
6233	RPS27A	0.302743120120163	0.243416558967988	0.831474044159069		
6234	RPS28	0.669096392396494	0.000589859601672079	0.261636974520655		
6236	RRAD	-0.19728048827409	0.0352658684778199	0.618412193664627		
6237	RRAS	-0.128188325563883	0.0185492765925912	0.552943462356527		
6238	RRBP1	-0.0175267303097936	0.899531312990991	0.988960758348806		
6239	RREB1	0.0298161323938527	0.745435237954218	0.966062031943131		
6240	RRM1	0.118014092289168	0.626656801682592	0.93930245398099		
6241	RRM2	-0.10463392451986	0.522097032347459	0.92774731855826		
6248	RSC1A1	-0.0129473449627803	0.905650980631415	0.989554437742368		
6249	CLIP1	0.0474864929537888	0.697240914297017	0.957521804411859		
6251	RSU1	0.0548477603734638	0.381831074569325	0.888947641600467		
6253	RTN2	-0.0187342707885079	0.668907650069046	0.948818234304585		
6256	RXRA	-0.00786432226764687	0.92646775418623	0.992496439067345		
6257	RXRB	-0.106620802717321	0.00422139884450369	0.420143276888779		
6258	RXRG	0.0324411365526554	0.778997609631331	0.97246723113596		
6259	RYK	0.0527579446616703	0.0948417898769527	0.709954729545179		
6261	RYR1	-0.0627052145436931	0.46094968801407	0.913612695843074		
6262	RYR2	-0.0363885413431505	0.642545881006771	0.943451039396903		
6263	RYR3	0.00444910338115341	0.94041794528093	0.994497547131029		
6271	S100A1	0.0546031777738681	0.443425297846105	0.909436396554296		
6272	SORT1	-0.0465744828157173	0.311536878055595	0.861958569310786		
6273	S100A2	-0.152762695312413	0.0434411306650428	0.638548663780826		
6274	S100A3	-0.138537978016798	0.0938164506752604	0.709038644662179		
6275	S100A4	-0.109418754321968	0.141091502051301	0.76816743130014		
6276	S100A5	-0.0424461910537614	0.658669236625274	0.944300155873608		
6277	S100A6	-0.111848466595905	0.07042934030613	0.674352894977609		
6278	S100A7	-0.0940889167179588	0.460242324720748	0.913612695843074		
6279	S100A8	-0.0392326787313599	0.603815497461288	0.934799720730912		
6280	S100A9	0.0708017585514479	0.549172711781798	0.928374551013441		
6281	S100A10	0.0477909806404455	0.415762790569142	0.89915701683385		
6282	S100A11	0.0136339609793519	0.825330118296005	0.980086817845515		
6283	S100A12	0.103718969368795	0.276261439946683	0.84767494919009		
6284	S100A13	-0.0784367037411519	0.297143573866166	0.854845354017413		
6285	S100B	-0.162830525261484	0.0269729108800454	0.589128856667438		
6286	S100P	-0.0522425500530974	0.658010132659815	0.944300155873608		
6289	SAA2	0.0168146964325217	0.89380598525577	0.988473053065965		
6291	SAA4	-0.0903311510994377	0.0900964439031482	0.708175356826773		
6293	VPS52	0.0625139057374227	0.334719439331869	0.871879955384207		
6294	SAFB	0.15174487455859	0.162931989916072	0.786169453835488		
6295	SAG	0.0495056009244383	0.250573190548026	0.835231933630286		
6296	ACSM3	-0.00907139620369953	0.808978820026088	0.978537717705198		
6297	SALL2	-0.0576125197107681	0.464401740258994	0.914511628663675		
6299	SALL1	-0.0697690622750691	0.0494237239060518	0.654521538279924		
6300	MAPK12	-0.262725826308938	0.0241137925675492	0.579771006984983		
6301	SARS	0.00998293437160098	0.892031895127079	0.987793550986459		
6302	TSPAN31	-0.00766809604163307	0.89784488159339	0.988749882275266		
6304	SATB1	0.146407916336006	0.254401996220962	0.837207641719119		
6305	SBF1	-0.182925577890075	0.00907511277224529	0.47741575405419		
6307	MSMO1	0.0369477736316852	0.653307229898786	0.944300155873608		
6309	SC5D	-8.60017581974929e-05	0.99911773767655	0.999840118555752		
6310	ATXN1	-0.0494024897975233	0.31439812844835	0.864837451955993		
6311	ATXN2	-0.0490921032306966	0.158697720188257	0.781795026531191		
6314	ATXN7	-0.0395866194217734	0.558563292146631	0.929561934857979		
6317	SERPINB3	-0.0165551794955035	0.879664501441904	0.985120292086123		
6318	SERPINB4	-0.103472147233622	0.261400618277793	0.843168623584044		
6320	CLEC11A	-0.0843567995987423	0.365919624032718	0.884998641754011		
6322	SCML1	0.00827781071609674	0.920232226734544	0.991599163703441		
6323	SCN1A	-0.0979052511848745	0.270219534549985	0.845526349134193		
6324	SCN1B	-0.0471973707186639	0.387028721984944	0.890770792943474		
6326	SCN2A	-0.0417924669481193	0.409694791297548	0.897804194473837		
6327	SCN2B	0.0189613826297933	0.802687729948419	0.978043966261824		
6329	SCN4A	-0.0355210105881235	0.623361514299972	0.938920533377401		
6330	SCN4B	-0.0382888954461921	0.677132821301807	0.949775863146771		
6331	SCN5A	0.0341262988650985	0.759043397293738	0.967470707815783		
6332	SCN7A	0.0571190557816998	0.15089498455672	0.776973439430931		
6334	SCN8A	0.0576859695059448	0.317866251459474	0.865032578279184		
6335	SCN9A	-0.015100453795328	0.824907520805757	0.980086817845515		
6336	SCN10A	0.10175929742032	0.131161467287017	0.75856377364119		
6337	SCNN1A	0.0448679319364206	0.49075501828906	0.9199377121165		
6338	SCNN1B	0.00704201262888566	0.917452789027529	0.991060448274129		
6339	SCNN1D	0.0544549831207822	0.468139521577063	0.915305170593475		
6340	SCNN1G	-0.0556911092656703	0.372809206349017	0.884998641754011		
6341	SCO1	0.22028535905388	0.00284034005917755	0.384817264486293		
6342	SCP2	-0.165785889682016	0.148276090727634	0.774242408939103		
6344	SCTR	-0.0358189600247653	0.751087029922469	0.966927302575601		
6346	CCL1	-0.101948684303406	0.164151564727913	0.786363102005116		
6347	CCL2	0.177358545579943	0.0591839524853086	0.66284435143096		
6348	CCL3	-0.0763965492921637	0.0911842818693472	0.709038644662179		
6349	CCL3L1	-0.0076989027203111	0.817191073861389	0.979643476111129		
6351	CCL4	-0.0492799289227997	0.182022434154527	0.790075256998843		
6352	CCL5	-0.0622351999624231	0.348649228951951	0.87837344471174		
6354	CCL7	-0.0734038072679993	0.225670807654403	0.824232828353425		
6355	CCL8	0.113904144872082	0.148377265397693	0.774242408939103		
6356	CCL11	0.0421107113783676	0.530076870991831	0.928374551013441		
6357	CCL13	0.0826529215682119	0.094155897491362	0.709783198591486		
6358	CCL14	-0.043305117923971	0.501615234821214	0.92100387459361		
6359	CCL15	0.0545754628797522	0.468224237506859	0.915305170593475		
6360	CCL16	-0.0622142334610755	0.28281414411865	0.849833657645353		
6361	CCL17	-0.112316991694346	0.137542920538527	0.764105124187389		
6362	CCL18	-0.0361302806632992	0.416662953833687	0.89915701683385		
6363	CCL19	-0.154663940993799	0.162889381357836	0.786169453835488		
6364	CCL20	0.0761467947876779	0.41936243758646	0.89915701683385		
6366	CCL21	0.0214735203766534	0.764815265998304	0.96924886744867		
6367	CCL22	0.117667035350672	0.500404749688422	0.92100387459361		
6368	CCL23	-0.0216270443405229	0.477799619225994	0.918069681813132		
6369	CCL24	-0.0127972924117294	0.860995504058478	0.983861613131326		
6370	CCL25	-0.114095536835541	0.617153274366767	0.938038595628675		
6372	CXCL6	-0.024657643636614	0.359134596635364	0.881735460516862		
6373	CXCL11	0.0414558841778825	0.560021504374394	0.929561934857979		
6374	CXCL5	-0.120358970793658	0.0970472785759782	0.712506038074635		
6375	XCL1	0.0156475210384996	0.829857710852573	0.98105925551513		
6376	CX3CL1	0.108349707713411	0.182787097050043	0.790075256998843		
6382	SDC1	0.0303380442515111	0.462877181124583	0.913612695843074		
6383	SDC2	-0.0794698817231715	0.382342750650204	0.889435994484761		
6385	SDC4	0.00509816877135466	0.955159333804414	0.996573267405249		
6386	SDCBP	-0.0177383321789259	0.594722866847968	0.933392439854018		
6387	CXCL12	-0.141969285592242	0.184643120002839	0.790075256998843		
6389	SDHA	-0.128078836876242	0.355645250109929	0.881018501596914		
6390	SDHB	0.11733048027185	0.234564105238025	0.828774754118704		
6391	SDHC	-0.0396253740776355	0.730613918883009	0.963109658772368		
6392	SDHD	0.144286980839385	0.042324674078634	0.6361024032472		
6397	SEC14L1	0.133627719221372	0.151168107367276	0.776973439430931		
6399	TRAPPC2	-0.193698834184737	0.0464738704154211	0.642659993495528		
6401	SELE	-0.0452221261941796	0.655930884636304	0.944300155873608		
6402	SELL	0.0474689275930495	0.524704015332667	0.928374551013441		
6403	SELP	-0.0322488906658961	0.463036800796854	0.913612695843074		
6404	SELPLG	0.0629405557556308	0.44679352178947	0.909683131205109		
6405	SEMA3F	-0.0851572570297465	0.541678338864177	0.928374551013441		
6406	SEMG1	0.0585473760625122	0.135665917357282	0.76379449069862		
6407	SEMG2	-0.16795136717663	0.377557258447467	0.885616421300266		
6414	SEPP1	0.0046275527768976	0.937398812216729	0.993515937829358		
6416	MAP2K4	-0.0233831931507295	0.636747189362471	0.940939616704374		
6421	SFPQ	0.0357055253477678	0.873173536383426	0.984675383063111		
6422	SFRP1	-0.0996347317708051	0.139699484836391	0.766871941226325		
6423	SFRP2	0.160980933923474	0.388483923212584	0.891087368361022		
6424	SFRP4	-0.0238529075040564	0.76789107907095	0.970488324998372		
6425	SFRP5	-0.412346876296334	0.011236849177351	0.49408593546979		
6426	SRSF1	0.158813717338977	0.328802892648685	0.871178261582175		
6427	SRSF2	-0.138920543945471	0.00348563568880351	0.396345662641543		
6428	SRSF3	0.298723538219528	0.0943811236668716	0.709954729545179		
6429	SRSF4	-0.0133531201484061	0.93425359308897	0.993515937829358		
6430	SRSF5	0.0917138343433082	0.186627409894269	0.791455278616953		
6431	SRSF6	-0.322677002620768	0.0533992024450155	0.657527075790064		
6432	SRSF7	-0.103576928540141	0.310101429114366	0.861360371648992		
6433	SFSWAP	0.00202063896971436	0.975186243541948	0.997725674882829		
6434	TRA2B	-0.0657809323257582	0.541218364126109	0.928374551013441		
6439	SFTPB	-0.0582479631889458	0.62255640985275	0.938920533377401		
6440	SFTPC	-0.0970482782109472	0.323316766202429	0.867325733761381		
6441	SFTPD	0.0311645776395998	0.710180361487639	0.959032778450288		
6442	SGCA	0.0450377727994099	0.670166498425994	0.949104061573953		
6443	SGCB	-0.00773850909540865	0.890033390344914	0.987275823156253		
6444	SGCD	-0.0945112299426471	0.379843654366725	0.887265624614947		
6445	SGCG	0.0562863622108145	0.64685643660045	0.943777757131878		
6446	SGK1	0.0177082651268547	0.664292067125832	0.946601736360986		
6447	SCG5	-0.0511940616102647	0.718537209506061	0.96161620673371		
6448	SGSH	-0.0257115697979719	0.739732594436386	0.964697752638156		
6449	SGTA	-0.118470471469057	0.256752068207505	0.840007076036394		
6450	SH3BGR	-0.0421710025709301	0.490758353144023	0.9199377121165		
6451	SH3BGRL	0.0966229636924847	0.0329168796131182	0.613753970507887		
6453	ITSN1	-0.141361569511636	0.0372665406041282	0.621272405059777		
6455	SH3GL1	-0.0617661313107898	0.570018481490436	0.930359157327798		
6457	SH3GL3	-0.0386736852519829	0.651235115890203	0.944237116287444		
6461	SHB	0.123391680674202	0.500298519407105	0.92100387459361		
6462	SHBG	0.00803419996819907	0.907338795787619	0.989714192976275		
6464	SHC1	0.044542726387821	0.515618449422025	0.924981144668855		
6469	SHH	-0.0628752128884104	0.277323724763873	0.847844611401596		
6473	SHOX	0.00757233744441371	0.916139770579868	0.990877074818975		
6474	SHOX2	-0.15321823577805	0.22550872315059	0.824232828353425		
6476	SI	0.0983195729148378	0.112363321770227	0.735664028526785		
6477	SIAH1	-0.069111600319455	0.290539645894155	0.851281404334977		
6478	SIAH2	0.0521193815760925	0.591874095950343	0.93306857459428		
6480	ST6GAL1	0.0305293558657266	0.639721265318119	0.94198435238582		
6482	ST3GAL1	0.173472054324657	0.0414772538486308	0.633185323717715		
6483	ST3GAL2	-0.244492105919502	0.0621714389103051	0.669632067866719		
6484	ST3GAL4	-0.0105962484568781	0.840059297752664	0.981362988133405		
6487	ST3GAL3	-0.0577872157978815	0.523164124787069	0.927989401034216		
6491	STIL	0.0539193149087048	0.650230304304086	0.944237116287444		
6492	SIM1	-0.00280453136179586	0.964047381506627	0.997163557571197		
6493	SIM2	0.093329916969094	0.297521628842835	0.854845354017413		
6494	SIPA1	0.0841721634086795	0.112396530799363	0.735664028526785		
6495	SIX1	0.0687235440511925	0.425860630656907	0.900886968476651		
6496	SIX3	-0.143263850605865	0.149617443674675	0.776503065557443		
6497	SKI	-0.0696620043536985	0.0832682667738868	0.692570056227754		
6498	SKIL	0.0529416360567865	0.296717565421781	0.854845354017413		
6499	SKIV2L	-0.112982913138922	0.309557655831566	0.861183997285282		
6500	SKP1	0.0307466913977895	0.869729047915224	0.984425440320259		
6502	SKP2	-0.0816855755390924	0.513139769688688	0.924897897665159		
6504	SLAMF1	0.195290737339353	0.128096519523071	0.756235300443013		
6505	SLC1A1	0.0534874721110973	0.572678158630312	0.930359157327798		
6506	SLC1A2	0.0124092874054859	0.849180931520655	0.982824457780222		
6508	SLC4A3	0.0308523190123232	0.743225175757742	0.965483090866986		
6511	SLC1A6	-0.0180949323315637	0.83888615159052	0.981362988133405		
6512	SLC1A7	-0.0462633138205556	0.662152574258289	0.945610859513631		
6513	SLC2A1	-0.152722976540525	0.100945736092811	0.717256070079075		
6517	SLC2A4	-0.0494551147139974	0.34784735648505	0.87837344471174		
6519	SLC3A1	0.0400198657703439	0.193848746771175	0.797340125664853		
6521	SLC4A1	-0.0254205199239507	0.827249719930421	0.980086817845515		
6522	SLC4A2	-0.0721459038683302	0.434217885749627	0.905290236423679		
6523	SLC5A1	-0.0614278243362284	0.211663923534479	0.812017219776503		
6525	SMTN	0.0344165526256139	0.6839088622169	0.952274855637984		
6528	SLC5A5	0.0820697677834866	0.116001457997487	0.741339474343491		
6529	SLC6A1	0.0538371420474252	0.432300404686277	0.904206388370626		
6530	SLC6A2	0.045101158501708	0.594162027382151	0.933392439854018		
6532	SLC6A4	-0.0250994526077617	0.65299752810186	0.944300155873608		
6533	SLC6A6	-0.00444709909766893	0.933970555340942	0.993515937829358		
6534	SLC6A7	0.108818529731623	0.322109047469826	0.867078592559514		
6536	SLC6A9	-0.00766440053386335	0.890140800524818	0.987275823156253		
6539	SLC6A12	-0.0414965970092813	0.677603214386459	0.949775863146771		
6540	SLC6A13	-0.261050620648168	0.0142876720389715	0.531721408496707		
6543	SLC8A2	0.0592298464086829	0.408366608931095	0.897395218492471		
6546	SLC8A1	-0.182689321718726	0.215056449619333	0.813982610895		
6547	SLC8A3	0.0597656022749141	0.536994030521356	0.928374551013441		
6548	SLC9A1	0.192999360728291	0.134304179444337	0.76379449069862		
6549	SLC9A2	-0.164457400706117	0.0198736110653491	0.563654487360177		
6550	SLC9A3	-0.015317399300458	0.771325569108026	0.970836875717688		
6553	SLC9A5	0.0452559472671347	0.21098696030046	0.811522167533422		
6554	SLC10A1	-0.134266471181179	0.0650180953218109	0.672210671431646		
